,threshold,sample,iou,intersection,union,gt_area,segmentation_area,gt_x_center,gt_y_center,segmentation_x_center,segmentation_y_center,x_distance,y_distance,euclidean_distance,x_size,y_size
1006,0.7,0771.jpg,0.31689836490672046,8799,27766,8965,27600,539.8201896263246,570.7631901840491,556.863115942029,486.16235507246375,-17.04292631570445,84.60083511158535,86.30042085053923,1024,1024
1007,0.7,0380.jpg,0.821157797775101,11589,14113,13508,12194,461.398356529464,422.0222830915013,462.99917992455306,414.4133180252583,-1.6008233950890371,7.608965066243002,7.7755375969492135,1024,1024
1008,0.7,0468.jpg,0.6683864525255887,8032,12017,11556,8493,435.3246798200069,478.08670820353063,440.76062639821026,467.81749676203935,-5.435946578203357,10.26921144149128,11.619217651422844,1024,1024
1009,0.7,0001.jpg,0.29144775248102744,1997,6852,1997,6852,520.1987981972959,516.2308462694041,530.5221833041447,520.4795680093404,-10.323385106848832,-4.248721739936286,11.163508251786958,1024,1024
1010,0.7,0230.jpg,0.0,0,38548,292,38256,530.8938356164383,293.8493150684931,411.31869510664995,700.2260037641155,119.57514050978835,-406.37668869562236,423.60385661978387,1024,1024
1011,0.7,0622.jpg,0.4126583329872503,49682,120395,58421,111656,492.96763150237075,548.1515550914911,385.9790965107115,658.1724045281937,106.98853499165926,-110.02084943670263,153.463787032756,1024,1024
1012,0.7,0121.jpg,0.29891956782713086,2490,8330,2491,8329,510.59293456443197,532.3721397029306,495.5835034217793,523.3792772241566,15.009431142652659,8.992862478773986,17.497274038780226,1024,1024
1013,0.7,0075.jpg,0.03341606325000639,1306,39083,2320,38069,525.4836206896551,448.2387931034483,747.8021487299377,807.8132338648244,-222.31852804028256,-359.5744407613761,422.752062512833,1024,1024
1014,0.7,0692.jpg,0.03661796893342119,4835,132039,5624,131250,502.2958748221906,516.3204125177809,576.4097447619048,598.5805104761905,-74.11386993971416,-82.26009795840957,110.72303027630704,1024,1024
1015,0.7,0318.jpg,0.4352284094698233,15663,35988,18120,33531,516.196523178808,493.80044150110376,439.0254093227163,478.9486445378903,77.17111385609167,14.851796963213474,78.58725524425942,1024,1024
1016,0.7,0067.jpg,0.4109176155391829,2454,5972,2470,5956,601.3445344129555,467.8502024291498,605.8302552048355,469.04869039623907,-4.485720791879999,-1.1984879670892497,4.643066274560621,1024,1024
1017,0.7,0257.jpg,0.16750445921842064,1033,6167,1037,6163,537.6181292189007,516.0665380906461,493.13938017199416,469.08778192438746,44.4787490469065,46.97875616625862,64.69437879527455,1024,1024
1018,0.7,0763.jpg,0.20175121863152193,6705,33234,6802,33137,543.5439576595119,546.7243457806527,555.8911186890787,598.0822041826357,-12.347161029566792,-51.35785840198298,52.82122684232341,1024,1024
1019,0.7,0412.jpg,0.6117812625653397,3043,4974,3534,4483,497.63497453310697,534.00792303339,509.2284184697747,534.4929734552754,-11.593443936667711,-0.4850504218854894,11.603586351832291,1024,1024
1020,0.7,0741.jpg,0.5782202862476664,4646,8035,4790,7891,510.87557411273485,502.5749478079332,489.92675199594476,504.66683563553414,20.948822116790097,-2.0918878276009423,21.053007926759037,1024,1024
1021,0.7,0675.jpg,0.530305180979418,7472,14090,7689,13873,426.94823774222914,536.4209910261412,503.19130685504217,524.1086282707417,-76.24306911281303,12.312362755399477,77.23082198424235,1024,1024
1022,0.7,0353.jpg,0.8366637706342311,7704,9208,8169,8743,442.058146651977,581.5795078957033,443.3589157039918,580.2484273132792,-1.3007690520148003,1.3310805824240788,1.8611221463369638,1024,1024
1023,0.7,0162.jpg,0.4433728981206726,3586,8088,3715,7959,495.0538358008075,516.7623149394348,526.3235331071743,500.5319763789421,-31.269697306366766,16.23033856049267,35.230921921233005,1024,1024
1024,0.7,0625.jpg,0.3481589893084595,87304,250759,89378,248685,511.9851529459151,564.3499518897268,524.8477551923115,550.1623499607938,-12.86260224639642,14.187601928932963,19.150315533767703,1024,1024
1025,0.7,0643.jpg,0.12523248605083695,2424,19356,3196,18584,491.6555068836045,428.86545682102627,315.80391734825656,636.2022707705553,175.85158953534796,-207.33681394952902,271.8682327173407,1024,1024
1026,0.7,0669.jpg,0.03414042184339786,2954,86525,3000,86479,522.5243333333333,496.33166666666665,497.60702598318665,413.67680014801283,24.917307350146643,82.65486651865382,86.32901693404224,1024,1024
1027,0.7,0427.jpg,0.6248495788206979,4154,6648,4364,6438,478.81003666361136,467.243583868011,467.6264367816092,461.37030133581857,11.18359988200217,5.873282532192434,12.632036812156452,1024,1024
1028,0.7,0221.jpg,0.008983977030656664,194,21594,650,21138,330.72,669.3923076923077,611.8057526729114,501.90907370612166,-281.0857526729113,167.483233986186,327.19999086517197,1024,1024
1029,0.7,0014.jpg,0.31811242192921585,2292,7205,2303,7194,485.2140686061659,570.9622231871472,496.1445649152071,577.7210175145955,-10.930496309041246,-6.7587943274482996,12.851344300216674,1024,1024
1030,0.7,0749.jpg,0.14016041481001376,1730,12343,1731,12342,571.4199884459849,533.0560369728481,521.9894668611246,504.93526170798896,49.430521584860344,28.120775264859162,56.86962691672998,1024,1024
1031,0.7,0445.jpg,0.548009761844652,6512,11883,6627,11768,543.531009506564,591.8957295910668,528.8738103331067,595.2535690006798,14.657199173457343,-3.357839409613007,15.036907032736115,1024,1024
1032,0.7,0610.jpg,0.5498619737750172,38244,69552,69002,38794,523.0791571258804,499.56691110402596,519.3911687374336,453.80919729855134,3.687988388446797,45.75771380547462,45.906095794099514,1024,1024
1033,0.7,0093.jpg,0.5987517616267365,2974,4967,2980,4961,556.5476510067114,485.4392617449664,567.8518443862124,485.9328764362024,-11.304193379501044,-0.4936146912359618,11.314965462808944,1024,1024
1034,0.7,0497.jpg,0.7117352492924015,6538,9186,6695,9029,531.0830470500373,468.87856609410005,539.6112526304131,468.6532284859896,-8.528205580375811,0.22533760811046477,8.531182066910896,1024,1024
1035,0.7,0661.jpg,0.5035727174305304,6977,13855,6983,13849,480.37877702992984,523.3025920091651,488.1304787349267,535.0708354393819,-7.75170170499689,-11.768243430216785,14.091856966208969,1024,1024
1036,0.7,0294.jpg,0.4114436288349332,2186,5313,2238,5261,493.0991957104558,488.6930294906166,481.76487359817526,481.190648165748,11.334322112280518,7.502381324868622,13.592372246545802,1024,1024
1037,0.7,0202.jpg,0.004744756263007238,668,140787,761,140694,521.7161629434954,449.203679369251,514.7154178571936,671.8148037585114,7.000745086301777,-222.6111243892604,222.72117800876984,1024,1024
1038,0.7,0276.jpg,0.2856858451124826,2870,10046,2870,10046,496.86271777003486,545.5362369337979,480.6757913597452,504.8590483774637,16.186926410289686,40.677188556334215,43.779564358952925,1024,1024
